YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,RH2M,QV2M,T2M_RANGE,PS,WS50M_RANGE,WS10M_RANGE
2020,4,27,4.87,1.35,1.18,71.06,6.77,-263.33,90.4,3.0,2.73
2020,4,28,2.73,1.41,21.35,88.69,7.02,-267.43,90.21,2.38,1.82
2020,4,29,4.46,2.27,5.19,80.88,5.86,-265.38,90.39,3.1,3.19
2020,4,30,1.63,1.85,8.23,84.31,6.23,-266.99,90.18,4.37,2.38
2020,5,1,3.61,2.87,11.49,80.88,5.98,-263.93,90.04,5.48,4.92
2020,5,2,4.72,3.09,16.59,86.69,6.35,-266.1,90.54,8.78,7.07
2020,5,3,6.53,1.32,0.75,74.88,5.74,-262.37,91.04,2.87,2.6
2020,5,4,6.65,1.73,0.66,76.25,7.69,-262.87,91.01,4.67,4.32
2020,5,5,2.75,0.77,17.54,91.75,8.36,-269.02,90.84,2.16,1.39
2020,5,6,4.55,1.67,2.7,80.94,6.47,-265.26,91.26,3.36,3.84
2020,5,7,7.35,1.52,0.0,61.0,5.55,-259.86,91.47,1.75,1.86
2020,5,8,6.39,1.34,0.71,68.62,8.67,-263.73,91.17,2.26,2.5
2020,5,9,6.49,1.32,7.8,74.31,9.34,-264.05,90.7,2.62,1.91
2020,5,10,4.2,0.8,4.86,77.69,9.22,-264.72,90.12,3.17,2.08
2020,5,11,3.21,2.12,13.69,86.62,7.39,-260.78,89.61,4.96,4.31
2020,5,12,4.65,2.61,1.84,80.44,5.07,-261.97,90.53,2.92,4.13
2020,5,13,1.67,0.95,6.03,81.5,7.08,-262.72,90.08,2.17,1.96
2020,5,14,4.36,2.63,2.73,87.62,6.65,-266.45,90.33,5.54,4.8
2020,5,15,2.99,2.26,6.25,91.88,5.98,-267.85,90.68,2.27,2.34
2020,5,16,3.25,1.61,1.82,83.25,6.47,-262.54,91.19,2.7,3.12
2020,5,17,5.56,2.04,0.05,72.31,6.71,-263.17,91.32,4.3,4.25
2020,5,18,6.56,1.64,0.07,71.81,7.32,-262.74,91.52,2.88,3.07
2020,5,19,6.48,2.23,0.06,74.06,7.87,-263.09,91.32,4.62,4.33
2020,5,20,5.61,2.27,0.02,78.56,8.36,-263.45,91.3,3.67,3.88
2020,5,21,7.68,1.91,0.0,69.62,8.24,-262.39,91.45,3.09,3.34
2020,5,22,6.57,1.49,0.9,66.19,8.54,-262.63,91.65,2.53,2.0
2020,5,23,4.78,2.31,21.04,87.31,9.09,-258.06,91.82,8.77,8.44
2020,5,24,7.03,1.48,0.54,75.25,6.16,-262.99,92.27,2.6,2.02
2020,5,25,7.65,1.95,0.04,77.19,7.02,-263.2,92.3,2.18,2.3
2020,5,26,8.01,2.23,0.0,75.12,6.65,-263.99,92.3,2.58,3.01
2020,5,27,8.56,2.05,0.0,67.19,6.23,-261.03,92.24,2.92,3.35
2020,5,28,6.37,1.84,0.2,67.62,6.84,-263.77,91.97,4.04,3.34
2020,5,29,7.6,3.09,0.0,74.69,6.41,-262.19,91.43,4.44,5.28
2020,5,30,4.09,2.1,0.12,78.06,6.77,-265.01,91.15,4.66,4.3
2020,5,31,6.33,1.98,0.11,77.31,6.9,-262.29,91.06,3.31,3.2
2020,6,1,7.85,1.53,0.06,75.81,8.0,-260.76,91.13,3.41,3.02
2020,6,2,7.96,1.41,0.03,71.69,8.61,-264.21,91.0,3.16,3.07
2020,6,3,6.88,1.59,3.56,73.75,8.85,-263.77,90.24,2.3,1.6
