YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,RH2M,QV2M,T2M_RANGE,PS,WS50M_RANGE,WS10M_RANGE
2020,5,22,6.25,3.78,0.17,36.0,3.72,-253.7,80.99,6.15,5.59
2020,5,23,7.44,2.89,1.62,49.69,3.3,-260.01,81.42,4.11,4.26
2020,5,24,7.67,2.45,0.0,43.81,3.6,-259.2,81.63,5.65,5.37
2020,5,25,9.12,2.11,0.0,35.31,3.42,-254.28,81.77,4.01,3.91
2020,5,26,7.23,1.66,0.0,30.62,4.82,-255.13,81.76,3.52,3.55
2020,5,27,7.05,2.1,0.0,40.75,7.32,-261.17,81.8,4.86,4.56
2020,5,28,8.79,1.88,0.0,35.69,6.77,-255.79,81.95,4.26,4.14
2020,5,29,6.5,2.32,0.0,29.44,6.41,-257.31,81.87,6.98,5.05
2020,5,30,6.15,3.11,0.28,32.38,6.47,-255.74,81.56,7.11,6.55
2020,5,31,7.2,3.02,0.01,24.44,4.64,-256.37,81.5,9.32,7.99
2020,6,1,8.79,3.12,0.0,24.31,4.52,-256.9,81.7,4.52,4.62
2020,6,2,7.18,1.77,0.0,32.38,6.1,-258.92,82.01,4.84,4.52
2020,6,3,7.62,2.1,0.0,29.5,6.04,-256.81,81.84,4.55,4.51
2020,6,4,8.09,2.0,0.0,24.88,5.68,-259.04,81.5,4.5,4.21
2020,6,5,6.45,3.05,1.01,27.25,5.98,-254.26,81.15,6.38,5.98
2020,6,6,3.53,4.75,9.96,49.25,7.02,-259.42,80.83,11.89,9.8
2020,6,7,3.71,3.2,13.22,65.25,6.41,-260.5,80.86,6.27,6.86
2020,6,8,4.63,2.89,4.15,59.69,3.78,-267.06,81.61,7.13,5.84
2020,6,9,9.27,1.92,0.01,41.31,3.66,-255.28,82.16,4.66,4.41
2020,6,10,9.01,1.59,0.0,29.5,3.91,-254.98,82.2,2.95,2.72
2020,6,11,9.1,2.46,0.0,25.62,3.97,-251.11,82.13,2.46,2.09
2020,6,12,8.64,3.47,0.0,20.75,3.85,-251.55,81.77,5.45,5.38
2020,6,13,6.03,3.54,0.0,22.62,3.42,-257.25,81.21,5.74,6.46
2020,6,14,9.03,1.85,0.0,33.81,4.46,-257.33,81.47,4.77,4.53
2020,6,15,8.7,2.7,0.0,23.5,3.91,-254.15,81.53,7.74,6.06
2020,6,16,7.89,4.63,0.03,28.81,5.0,-257.76,81.08,9.41,8.97
2020,6,17,8.56,3.26,0.26,42.88,4.27,-261.32,81.73,3.43,3.78
2020,6,18,9.08,2.19,0.0,33.56,3.72,-255.86,81.81,4.82,4.66
2020,6,19,9.36,1.75,0.0,30.19,4.03,-256.89,81.75,4.77,4.52
2020,6,20,8.22,2.16,0.0,25.94,4.39,-255.17,81.8,5.49,4.98
2020,6,21,8.42,2.59,0.0,30.31,6.04,-255.16,81.62,4.28,4.44
2020,6,22,8.97,2.63,0.0,31.75,6.35,-259.77,81.92,5.38,5.29
2020,6,23,9.18,2.0,0.0,26.0,5.19,-256.28,81.87,5.38,5.25
2020,6,24,8.19,1.71,0.0,22.69,5.31,-256.03,81.51,5.5,3.99
